dialogue,label
"Yeah, and then you can actually hold it like this. Now-",0
Hoh! Hoh hoh hoh hoh!,1
Hoh hoh hoh!,0
Hah hah hah!,1
"...Wait, what were we doing again?",0
We were throwing rocks at cars.,1
Woohoo.,2
"Hey, that's what I wrote about!",0
"Hah hah, hah!  Uuuuh-okay. Go ahead, Clyde.",0
"God, you know what, that's so true? Because, you sometimes never really think about how old a pet is until it's gone.",2
That's such a great paper!,0
Oh God! Here we go again! Dork alert!,2
Maybe she's in the lunch line.,1
"Yeah, have a seat, Tweek. We all need to have a talk",2
"Alright guys, now that we're all here, I think... we need to have a difficult conversation. It's obvious that Bebe is the like the coolest, smartest, most awesome person we've ever met.",2
"And, you know, we've been trying to fill the gap for the fourth friend ever since Kenny died, God rest his soul, and it hasn't been an easy process.",2
"And so, even though I think it's a tough thing to do right now, I think maybe it's best for everyone if we make room to allow Bebe to be our new fourth friend.",2
That would be best.,0
"Well, I'm glad you guys all agree. And so, Kyle, I just wanna say that it's been really great, and we're gonna miss you.",2
Kyle??,0
"And even though it didn't quite work out, I'm sure you'll find other friends down the road, Kyle. Here's a nice watch for you, and some peanuts.",2
"Me?? Dude, I've been here since the beginning!",1
"And we're really sad to see you go. Let's give a big round of applause for Kyle, everybody. Hip hip.",2
"Dude, we're not kicking Kyle out!",0
Pleeeeease???,2
"Alright, fine! Well then, I guess we have no choice but to let you go, Tweek. But we want you to know that its been really fun. Here's a watch, and some peanuts.",2
No way! Tweek's cool!,1
"Well dumbasses, how are we gonna make room for Bebe!?",2
"Sure thing, Bebe.",0
"That's fine! That's fine!! Fuck you, Kyle, and fuck you, Stan!  Fuck you, Tweek!  Bebe, you're still cool.",2
I can't wait to watch Terrance & Phillip with Bebe.,1
Yeah.  Where are you guys going?,0
Bebe is our friend. Didn't you all get the memo?,0
Hoh!,0
Hoh hoh hoh!,1
"Aw alright, I guess we can all watch Terrance & Phillip together.",0
Is Bebe home?,0
Cartman's?,0
And this is Precious.,2
"Bark bark bark.  Okay, so then we put my mom's hand lotion in this little basket  and lower it down to Polly Prissy Pants.",2
"Now you say, ""It puts the lotion on its skin or else it gets the hose again.""",2
"Heheh, yeah.",2
"Now say it again, louder.",2
"Good. Now, now put the lotion back in the basket!",2
"Now, just yell ""Put the lotion in the fucking basket!""",2
"Put the lotion in the fucking basket!  Oh no! Precious!  I've got your dog, Mister. Let me out or I'm gonna kill it!  Now you say, ""Don't you hurt my fuckin' dog!""",2
"You bitch, I'll cut your throat if-",2
What the hell are you doing?,1
"We're playing ""Lambs.""",2
"Bebe, I thought we were going to watch Terrance & Phillip today.",1
Hoh!,0
"Hoh, hoh, hohhh! Hohhh!",0
"Hoh, hoh hoh hoh!",0
Hoh hoh hoh!  Hohohoh hoh!,0
Hoh. Hoh?,0
Aaaa-ta.  Aaaa-ta.,0
Aaaa-ta. Aaaa-ta.,0
"Ahta. Ah, ahta!",0
Hoh? Ahta.  Ahta.,0
Ahah,0
Ahta?,0
Friend. Ahta.,0
Ahta!,0
Oh my God. I get it now. It was Bebe's boobs.,0
Bebe's boobs?,2
Don't you guys see? Boobs... do something to our brains. They fill our brains with illusions.,0
Sssss-so ...Bebe ...didn't become smart and cool? It was just her boobs?,1
"So, Bebe is actually just as lame as she ever was?",2
But that sucks. I don't want something to have that much power over me.,1
"I don't think it will, you guys, as long as we realize it. We must learn to control their power over us.",0
Boobs are stupid!,1
What a stupid bitch!,2
I hope this movie doesn't suck ass.,0
It will.,1
One please.,2
"Dude, relax.",2
"Gah, what the hell do his parents do to him?",2
Child Tracker?,0
"...Dude, no way! I'm not wearing Child Tracker!",0
I'm not going to school like this! What will all the other guys say?!,0
"So weak. So weak, dude. Man.",2
"Why did you go and have to be abducted, Tweek? Now all our parents are freaking out!",1
"But, wait. Where's the other team?",1
"But if there is no other team, then it won't be any fun.",0
"Dude, we weren't playing anybody.",1
I'm not done with my pizza.,0
"Dude, this is worse than Child Tracker.",0
"You're such a fatass, Cartman.",1
At least I'm not a stupid Jew.,2
But why do I have to leave?,0
Where are we supposed to go?,0
"Dude, sometimes I think our parents are really stupid.",0
"Bi ologad bag, big nan dastai.",0
Tawya mea pleda cleah bleah.,2
"Oh my God, our parents are so stupid, dude.",0
"Yeah, it was like four days ago!",1
"Uh huh, Stan Marsh.",0
"Jesus Christ, dude, they've done some stupid crap before, but Jesus Christ.",0
We're the kids whose names you called on your commercial last night. We're here to do the shopping spree!,0
You bet your fat clown ass it is!,2
...ticket stub?,2
Oh shit. Who had the ticket stub?,0
It was such a long time ago!,1
"Wu-we don't really ""need"" the ticket stub, do we?",2
Because our names were called on the commercial last night!,0
GODDAMMIT!!!,2
We've gotta find that ticket!,0
"Which one of us took it?! It was so long ago, I c- I can't remember.",1
"You guys we've got to focus! We've got to focus, and remember.",2
"You hold on to this, Cartman. I might lose it.",0
"Nah, I'll lose it for sure. You keep track of it, Kyle.",2
"Okay.  N-no, ah I don't want that much responsibility. Here, you hold on to it, Kenny.",1
Kenny!!!,2
Where's Kenny??,0
"We know he's dead. We mean, where is his body??",1
Because he has the God-damned ticket for the-!,2
"Uh, look. We just really miss our friend and, ah, andand we need to see his remains for closure.",0
Yeah. Closure.,1
What the fuck is closure?!,2
You turned him into a teapot?,2
Wewewewewewe...,2
Did you get it?,0
"Hold on, I'm checking for robot guards.  Wewewewewewe...",2
"There's not gonna be any robot guards, retard! Just get Kenny!",1
"Alright, we made it!",1
Kenny'd better have the ticket stub with him in there!,0
"Let him out, Cartman!",1
...Kenny?  Kenny?!,2
Is he in there?,1
I can't see.,0
What the hell is this?! Chocolate milk mix?!,2
I knew Kenny couldn't fit in that tea pot!,1
It wa a trick!,0
God-damnit! This isn't even GOOD chocolate milk mix!,2
Kenny's parents must be laughing pretty hard about now! We're dumb enough to believe Kenny's body could be in a teapot!,0
Why would they play such a cruel joke on us?,1
"Egh, because they're poor, Kyle! Poor people don't have anything better to do than piss other people off! Don't you watch Springer?!",2
We just have to face it. We're not gonna get Kenny back and we're not gonna have our shopping spree. It's over!,0
Goddamnit! There has to be a way!,1
"Hmmm.  Hmm, not bad.",2
Huh! ... I don't think that chocolate milk mix agreed with my stomach.,2
"Cartman, come on!",0
"What what?  Jesus, you buttholes! It's six in the morning!",2
Kyle figured out a way to get our winning ticket stub back from Kenny!,0
"A ladder to heaven.  We build it, climb up, and get our winning ticket back from that asshole Kenny.",1
"We're not building a clubhouse, we're building a ladder to heaven.",0
Because we wanna see Kenny again.,0
Oh good! Cartman's back from the junkyard.,1
I found this car seat in Mr. Garrison's car.,2
Mr. Garrison threw away his car?,0
...No.  Ey! Euuugh.,2
Cartman? Cartman?!,1
"Wha-uh, what?? What?",2
"Dude, what the hell's wrong with you?!",1
I don't know. It's like my brain just keeps... jacking off.,2
Maybe you got brain cancer.,1
Do you think?,2
"Don't get cancer on the ladder, Cartman! You're gonna fall off and break it!",0
"Excuse me.  Excuse me!  Uh, we ran out of stuff.  We ran out of stuff to build the ladder with.",0
"We can keep going, but we need to start tearing down houses for wood.",0
"Man, I can't believe how much people want us to get our winning ticket back.",1
"Candy-shopping sprees have that effect on people, Kyle.",2
Do you see anything?,1
No. Hello?? Kenny?? God??,0
Grandma??,1
"Aw, don't tell me we haven't even reached the cloud city yet!",2
"No cloud city, not even a giant. Heaven must still be a long way off.",0
"Alright, look. I didn't wanna have to say this, but I think maybe we're not seeing heaven because one of us doesn't believe in it enough.",2
Heaven could be like the pixie faeries of Bubble Yum Forest. You only see them if you really believe in them.,2
"You know, maybe we're not seeing heaven because one of us is a J-O-O.",2
What does me being a Jew have to do with anything?!,1
Because Jews don't believe in heaven!,2
Yes we do! Just not the Christian heaven!,1
Right. Your idea of heaven is getting five dollars off your matzah ball soup at Barney's Beanery by lying about a hair in it.,2
HAAHH!!!,1
AH!,2
Hey Kenny.,1
Hey Kenny.,0
"In the ghetto, in the ghetto. He's a boy wearing orange, who's losing his pride, 'cause Kenny and his whole family reside in the ghetto, in the ghetto",2
What did you say?!,2
"I said ""Shut up, Cartman, you blood-belching vagina!""  Did I just call myself a blood-belching vagina?",2
"Dude, what the hell is wrong with you??",0
"I dunno, I just, I keep feeling like I'm Kenny. Seeing memories through his eyes.",2
You're too fat to be Kenny.,1
You're a- stupid Jew.,2
Let's just keep building. We only have five more days until the shopping spree.,0
"No, we have to see Kenny!",0
Cremated? What's that?,0
"What?? For God's sake, why??",1
Are you gonna burn me?,1
"Alright, alright, I drank the chocolate milk mix and replaced it with kitty litter.",2
"Dude, don't you know what this means? You drank Kenny!",0
"You did, dude! You drank his whole body!",1
That explains it. Why I'm having Kenny's memories all the time. His soul is inside me.,2
"Well, so much for our winning ticket. Cartman probably drank that with the rest of Kenny!",0
"Yeah. Good job, fatass!",1
"I can't live like this. I, I have to find a place where they remove living souls from your body.",2
Looks like I've come to the right place.,2
"Yes, hello. I have a living thing inside of me that needs to be sucked out, please.",2
Two hundred and thirty dollars?? I just want you to vacuum him out of me and not put him up in a condominium!,2
"Listen, lady! You've got to get this crap out of me!  I don't want him in me anymore! Just suck him up and throw him out!",2
Kenny! Kenny! kenny...,2
