dialogue,label
"You know what? I don't need a tie. I mean, it's better, open collar. You know, it's more casual.",4
"Joey, listen. I can't do this, it doesn't make any sense. Yesterday I was a nurse, and today I'm a waitress at a cafe?",3
"Oh, sometimes we use the same extras for different parts. It's okay.",1
"Well, it's not okay, because I gave a very memorable performance as the nurse. And now suddenly I'm the waitress? That's gonna confuse my fans.",3
"Maybe you are a nurse, but you moonlight as a waitress.",1
"Uhuh. Because I'm a single mother, supporting my two children.",3
Nice.,1
Wait a minute. Dr. Drake Ramoray and I work at the same hospital. Wouldn't I come over to say hi to him?,3
"No, no. See, you and Drake are having a fight.",1
About what?,3
He slept with you and then never called you.,1
And I just wanted a new daddy for Davy and Becky.,3
"Yeah, well, I'm very angry at him, because he slept with me and never called me back.",3
"Oh, calm down! She means on the show! We need some new extras around here!",1
"Yes. Emma and I came in a little early to do research on the presentation. I actually made a few changes, but I think I'm caught up on everything. So ask me anything!",5
"Except that! Oh, hello, Mr. Zelner. We're all ready for our presentation this afternoon.",5
"What? I can't do that! I have the baby, and Ross is not gonna pick her up for another hour.",5
"Well, there you go. You win, you win. You get to do the presentation, you'll knock 'em dead, no one will ever remember that I worked here, and then Ralph will buy his helicopter, and Super Gavin will just fly right along side of him!",5
"No, I can't, I have a baby.",5
Why would you do that?,5
That's really nice.,5
"Then you're not gonna like what's coming. I'm sorry, I'm sorry, I'm sorry. Thank you, thank you.",5
Please don't fire my friend. Just let me talk to her.,1
"Thank you, thank you. How about I do something for you? Tomorrow, I'll bring you a hat, cover up the bald?",1
"Hey, listen Pheebs. I was just talking to the director, and he was thinking, maybe this time you don't hit Drake, you just wait on the tables?",1
I can't do that. I'm an actor. I have a process.,3
You're a masseuse. You have a table with a hole in it.,1
"Wait a minute, I see what's happening here. You're threatened.",3
What?,1
"Yeah, I'm so good in this scene that I'm stealing focus from you. Well, rise to the challenge Tribianni 'cause I just raised the bar. Come join me up here!",3
"Yeah, you can fire her, but I would call security, she won't go easy.",1
You faked it? You couldn't have faked it!,0
Oh yes you can. You just make the faces and the noises.,2
"Guys can fake it? Unbelievable. The one thing that's ours! Besides, why would you fake it when we're trying to have a baby?",0
"That's actually why. Look, I'm starting a whole new career now, and I'm not saying that I don't want to have a baby, I'm just saying maybe we could wait a little while.",2
Like a month?,0
Or a year?,2
"Really, you want to wait a year?",0
"It could be less than a year. I mean, you've heard my stuff. ""Pants. Like shorts, but longer."" It'll probably be more than a year.",2
I really wanna have a baby.,0
"Yeah, me too. Look, I'll just get my old job back.",2
"No, I want you to have a job that you love. Not statistical analysis and data reconfiguration.",0
I quit and you learn what I do?,2
"It's just, I think, there's never gonna be a right time to have a baby. I mean, now you're unemployed and in a little while you'll find a new job that'll keep you really busy. There's always gonna be a reason not to do this, but I think once the baby comes, forget about all those reasons.",0
I guess. It's always gonna be scary when we have a baby.,2
"It's gonna be really scary. I mean, god. When we have a baby, there's gonna be so much that we're not able to control. I mean, the apartment's gonna be a mess, I won't have time to clean it. What if the baby gets into the ribbon drawer? Messes up all the ribbons?! What if there's no room for a ribbon drawer, because the baby's stuff takes up all the space!? Where will all the ribbons go!?!",0
Should we go make a baby right now before you change your mind?,2
"Yes, please!",0
"Oh, and I promise, I will not fake it this time.",2
I wish I could say the same. I'm a little shook up!,0
What about my children Drake?! Huh!? No!! No!! No! God!,3
Hey.,2
Hey. So where's Mon?,1
"Oh, she's at home, putting up decorations for Rachel's birthday party tonight.",2
And you're not helping?,1
"I tried, but apparantly singing ""I will survive"" in a helium voice - not helping.",2
Hey you guys!,4
Hey! Happy birthday ...,2
"Shhh don't say that loud, Gunther's gonna want to hug me.",5
"Uh, good news everyone, we finally found a nanny. This is Molly . Molly, Chandler, Joey.",4
Hi.,2
"Ooh, somebody's getting a little fussy.",4
"You damn right I am, I've been waiting for a cookie for 7 minutes.",1
"Ok, you know what, I'm just gonna take her outside.",5
"OK, thank you.",5
"Yeah, you too.",1
"Oh, wow, Molly is just great!",5
Yeah.,4
"Yes, Bravo on the hot nanny.",2
What? You really think she's hot?,5
Are you kidding? If I wasn't married she'd be rejecting me right now.,2
And Joey?,5
How do you think she's doing?,1
Am I the only one who doesn't think that she's hot? Ross?,5
"Eh, I mean, I mena she's not unattractive but hot? I ....",4
Thank you!,5
Now that Rachel's gone?,2
So hot I cried myself to sleep last night.,5
"Hey Mike, what's the capital of Peru?",3
"No. It starts with a ""v"" and ends with an ""x"". Helpfully with a ""to"" in the middle.",3
What?,3
"Oh, whew, no, that's Bob.",3
"Well not so much a pet as, you know, an occasional visitor who I put food out for, you know. Kinda like Santa. Except Santa doesn't poop on the plate of cookies.",3
What are those?,3
"OK, fine, if it means that much to you I'll get rid of Bob.",3
"So weird, you think he's so gross and you're willing to eat his crackers.",3
Hello.,5
"Gavin, I just wanted to say thank you again for watching Emma yesterday during the presentation. I really owe you an appology.",5
"Well, when we first met, you know, I thought you were pompous and arrogant and obnoxious ...",5
"No, I just mean that, you know, first impressions don't mean anything. And I-I think you're a really good guy and I'm sorry that I misjudged you.",5
"Hello. But you know what, hey, new day, new leaf, I am just really really happy ... I'm sorry, obviously Heather's ass has something more important to say so I'll just wait 'till it's finished.",5
I was giving you an appology and you were totally checking her out!,5
"Oh wow, you are really, you're really a creep.",5
"Oh yeah, I'm jealous. ""Oh Gavin, please, please look at my ass"". Stop looking at my ass! I mean, I just think you are totally inappropriate, ok? This is a work environment, she's your subordinate.",5
"That is totally different for two reasons. One - I didn't know that you knew that. And two, I wasn't some creep staring at his ass, we had a deap meaningful relationship.",5
"It was ... oh my god. He didn't have a last name. It was just ""Tag"". You know, like Cher, or, you know, Moses.",5
"Oh, you know what - my first impression of you was absolutely right. You are arrogant, you are pompous ... Morgan! Morgan! Tag's last name was Morgan! Huh!",5
"Yeah well what are you, his boyfriend?",5
"Man, I wish I had a nanny like you.",1
Sure.,1
Would you stop staring at her?,0
I wasn't staring. I was leering.,2
What's the big deal with her? Maybe she's attractive in an obvious kind of way.,0
"Yeah, obvious beauty's the worst. You know, when it's right there in your face. Me, I like to have to work to find someone attractive. Makes me feel like I earned it.",4
Looks like Joey is doing allright with her.,2
"Yeah. Hey, that was nice of you guys to back off and let Joey get the girl for once.",0
"Ok, I'll be home right after work. Ok, by Emma-Wemma-Demma, I love you - wovyou dovyou ...",4
They've elected me to talk to you about the baby talk - it's not so good.,0
"Bye, Emma-Wemma-Demma.",2
"Hey, listen, Joey, about Molly, I really prefer if you didn't go after her.",5
Why not?,1
"Because it took us months to find a good nanny and I wouldn't want anything to, you know, drive her away.",5
"So, what, you think I'm just gonna sleep with her and never call her again and things are gonna get uncomfortable? Yeah, sounds about right.",1
"Come on, there are plenty of other women out thereok? Just - just forget about her, ok? Just, she's off limits.",4
"Oh, man, why did have to go and say that for? Now that you told me I can't have it makes me want her even more!",1
"What are you, a child?",4
Yes!,1
"Joey, come on now, for me! Please, just-just try to focus your sexual energy on someone else.",4
Fine.,1
Take me home!,0
Hey Mikey.,3
What are you doing?,3
To kill Bob??,3
"No, Mike, I don't want to kill him! I thought we were just gonna capture him and, and you know, set him free in the country side where he can maybe meet a friendly possom and a wisecracking owl.",3
"I'll find Bob, I'll get him. Bob? Bob! Robert! Oh wait, I think I hear him. Oh - Oh my god! Bob had babies! Bob's a mom!",3
"I don't know, I kinda like Bob for a girl.",3
"Oh my god, we killed Bob!",3
Suzie?,3
Whazzup??,4
"Seriously dude, 3 years ago.",2
"Listen, can you do me a favor? I'm gonna be out today. Can you just keep an eye on Joey, make sure nothing happens between him and Molly?",4
You don't trust him?,2
"Wh - No. Some woman who sounded a lot like Joey called earlier and asked for her daughter, the ""hot nanny"".",4
"Is this really your long term plan, for me to run interference? Because I could get a job any day now.",2
"You do appear right on the cusp of something. Come on man, I'm sure he'll lose interest in a week or two, but for now can you please just do this for me?",4
"Allright, fine, but don't blame me if it doesn't work. Because you know as well as I do that once Joey sets his mind on something, more often than not, he's going to have sex with it.",2
"Well we gotta do something, ok? Nannies like her don't grow on trees.",4
Picturing that tree?,2
"I am, yes.",4
"Where you going, Joe?",2
For a walk.,1
Oh. You mind if I join you?,2
"Actually, that will be long. You know, I really need to organize my thoughts.",1
Your thoughts? Plural?,2
"Allright, fine, I only have one thought! It's about the hot nanny, I gotta see her!",1
"I'm afraid I can't let you do that, Joe.",2
"Now YOU'RE telling me I can't see her?? You guys are killing me! She's forbidden fruit! It's like ... like she's the princess and I'm the stable boy ... Why are you doing this, huh? Did Ross tell you not to let me go over there?",1
"Yes, as a matter of fact he did, so I can't let you go.",2
